name,square,circle,triangle
hackthoon308train04597,1,1,1
hackthoon308train04598,0,1,1
hackthoon308train04599,0,1,1
hackthoon308train04600,1,1,0
hackthoon308train04601,1,1,1
hackthoon308train04602,1,1,1
hackthoon308train04603,0,1,1
hackthoon308train04604,1,1,1
hackthoon308train04605,1,0,1
hackthoon308train04606,1,1,1
hackthoon308train04607,1,0,1
hackthoon308train04608,1,0,1
hackthoon308train04609,1,1,0
hackthoon308train04610,0,1,1
hackthoon308train04611,0,1,1
hackthoon308train04612,0,1,1
hackthoon308train04613,1,1,0
hackthoon308train04614,0,1,1
hackthoon308train04615,1,1,1
hackthoon308train04616,1,1,1
hackthoon308train04617,1,1,0
hackthoon308train04618,0,1,1
hackthoon308train04619,0,1,1
hackthoon308train04620,1,1,1
hackthoon308train04621,1,0,1
hackthoon308train04622,1,1,0
hackthoon308train04623,0,1,1
hackthoon308train04624,0,1,1
hackthoon308train04625,0,1,1
hackthoon308train04626,1,0,1
hackthoon308train04627,1,0,1
hackthoon308train04628,0,1,1
hackthoon308train04629,1,0,0
hackthoon308train04630,0,1,1
hackthoon308train04631,1,1,0
hackthoon308train04632,0,0,1
hackthoon308train04633,0,1,1
hackthoon308train04634,1,1,1
hackthoon308train04635,1,0,1
hackthoon308train04636,1,1,0
hackthoon308train04637,0,1,1
hackthoon308train04638,0,1,1
hackthoon308train04639,1,0,1
hackthoon308train04640,0,1,1
hackthoon308train04641,1,1,0
hackthoon308train04642,1,1,1
hackthoon308train04643,0,1,1
hackthoon308train04644,1,1,0
hackthoon308train04645,1,1,1
hackthoon308train04646,0,1,1
hackthoon308train04647,0,1,1
hackthoon308train04648,0,0,1
hackthoon308train04649,1,0,0
hackthoon308train04650,1,0,1
hackthoon308train04651,1,0,1
hackthoon308train04652,1,1,0
hackthoon308train04653,1,0,1
hackthoon308train04654,1,1,1
hackthoon308train04655,1,1,0
hackthoon308train04656,1,1,1
hackthoon308train04657,1,1,0
hackthoon308train04658,0,1,1
hackthoon308train04659,0,1,1
hackthoon308train04660,1,0,1
hackthoon308train04661,1,1,1
hackthoon308train04662,1,1,0
hackthoon308train04663,0,1,1
hackthoon308train04664,1,1,0
hackthoon308train04665,0,1,0
hackthoon308train04666,1,1,0
hackthoon308train04667,1,0,1
hackthoon308train04668,1,0,1
hackthoon308train04669,1,1,0
hackthoon308train04670,1,1,1
hackthoon308train04671,1,1,1
hackthoon308train04672,1,0,1
hackthoon308train04673,0,1,1
hackthoon308train04674,1,1,1
hackthoon308train04675,0,1,1
hackthoon308train04676,1,0,0
hackthoon308train04677,1,1,1
hackthoon308train04678,1,1,0
hackthoon308train04679,0,1,1
hackthoon308train04680,1,1,1
hackthoon308train04681,1,1,1
hackthoon308train04682,1,0,1
hackthoon308train04683,0,0,1
hackthoon308train04684,1,0,1
hackthoon308train04685,0,1,0
hackthoon308train04686,1,1,1
hackthoon308train04687,1,0,1
hackthoon308train04688,1,1,1
hackthoon308train04689,1,1,1
hackthoon308train04690,1,0,1
hackthoon308train04691,1,1,1
hackthoon308train04692,1,1,1
hackthoon308train04693,1,1,0
hackthoon308train04694,0,1,1
hackthoon308train04695,0,1,1
hackthoon308train04696,0,1,1
hackthoon308train04697,0,1,1
hackthoon308train04698,0,1,1
hackthoon308train04699,1,0,1
hackthoon308train04700,1,1,0
hackthoon308train04701,0,1,1
hackthoon308train04702,1,1,0
hackthoon308train04703,1,1,1
hackthoon308train04704,1,1,0
hackthoon308train04705,1,0,1
hackthoon308train04706,1,1,1
hackthoon308train04707,1,0,1
hackthoon308train04708,1,1,1
hackthoon308train04709,0,1,1
hackthoon308train04710,0,1,0
hackthoon308train04711,0,0,1
hackthoon308train04712,0,1,1
hackthoon308train04713,1,1,1
hackthoon308train04714,1,1,1
hackthoon308train04715,1,1,0
hackthoon308train04716,1,0,1
hackthoon308train04717,0,1,1
hackthoon308train04718,1,1,0
hackthoon308train04719,1,1,1
hackthoon308train04720,1,0,1
hackthoon308train04721,1,1,1
hackthoon308train04722,1,1,0
hackthoon308train04723,1,1,1
hackthoon308train04724,1,1,0
hackthoon308train04725,1,0,1
hackthoon308train04726,1,1,1
hackthoon308train04727,0,1,1
hackthoon308train04728,1,0,0
hackthoon308train04729,1,0,1
hackthoon308train04730,1,0,1
hackthoon308train04731,0,0,1
hackthoon308train04732,1,1,1
hackthoon308train04733,1,1,1
hackthoon308train04734,1,0,1
hackthoon308train04735,0,1,0
hackthoon308train04736,1,1,1
hackthoon308train04737,0,0,1
hackthoon308train04738,1,1,1
hackthoon308train04739,1,1,1
hackthoon308train04740,1,0,1
hackthoon308train04741,1,0,1
hackthoon308train04742,1,1,0
hackthoon308train04743,1,1,1
hackthoon308train04744,1,1,1
hackthoon308train04745,0,1,1
hackthoon308train04746,1,0,1
hackthoon308train04747,1,1,1
hackthoon308train04748,1,0,1
hackthoon308train04749,1,1,0
hackthoon308train04750,1,0,1
hackthoon308train04751,1,1,1
hackthoon308train04752,1,1,1
hackthoon308train04753,1,1,0
hackthoon308train04754,1,1,1
hackthoon308train04755,1,1,0
hackthoon308train04756,1,1,0
hackthoon308train04757,1,1,1
hackthoon308train04758,0,1,1
hackthoon308train04759,0,1,1
hackthoon308train04760,1,0,0
hackthoon308train04761,0,1,1
hackthoon308train04762,0,1,1
hackthoon308train04763,1,1,1
hackthoon308train04764,1,1,1
hackthoon308train04765,1,1,0
hackthoon308train04766,1,0,1
hackthoon308train04767,1,0,1
hackthoon308train04768,1,0,1
hackthoon308train04769,1,1,1
hackthoon308train04770,1,0,1
hackthoon308train04771,1,1,0
hackthoon308train04772,1,1,1
hackthoon308train04773,1,1,1
hackthoon308train04774,1,1,0
hackthoon308train04775,0,1,1
hackthoon308train04776,1,0,1
hackthoon308train04777,1,1,0
hackthoon308train04778,1,0,1
hackthoon308train04779,0,1,1
hackthoon308train04780,1,0,0
hackthoon308train04781,1,1,1
hackthoon308train04782,1,0,1
hackthoon308train04783,1,0,1
hackthoon308train04784,1,1,1
hackthoon308train04785,1,0,0
hackthoon308train04786,0,0,1
hackthoon308train04787,1,1,0
hackthoon308train04788,1,1,0
hackthoon308train04789,1,1,0
hackthoon308train04790,1,0,1
hackthoon308train04791,1,0,1
hackthoon308train04792,1,1,0
hackthoon308train04793,0,1,1
hackthoon308train04794,1,0,1
hackthoon308train04795,0,1,1
hackthoon308train04796,1,0,1
hackthoon308train04797,1,0,0
hackthoon308train04798,1,1,1
hackthoon308train04799,1,1,1
hackthoon308train04800,1,1,0
hackthoon308train04801,0,1,1
hackthoon308train04802,0,1,1
hackthoon308train04803,1,1,0
hackthoon308train04804,1,1,1
hackthoon308train04805,1,1,0
hackthoon308train04806,0,1,1
hackthoon308train04807,1,0,0
hackthoon308train04808,1,1,1
hackthoon308train04809,1,0,1
hackthoon308train04810,1,0,1
hackthoon308train04811,1,1,1
hackthoon308train04812,1,1,0
hackthoon308train04813,1,0,0
hackthoon308train04814,0,1,1
hackthoon308train04815,1,1,1
hackthoon308train04816,1,0,1
hackthoon308train04817,1,0,1
hackthoon308train04818,0,1,0
hackthoon308train04819,1,1,0
hackthoon308train04820,1,1,1
hackthoon308train04821,0,1,1
hackthoon308train04822,0,1,1
hackthoon308train04823,1,1,0
hackthoon308train04824,0,1,0
hackthoon308train04825,0,1,0
hackthoon308train04826,1,1,1
hackthoon308train04827,1,0,1
hackthoon308train04828,1,0,1
hackthoon308train04829,1,0,1
hackthoon308train04830,1,0,1
hackthoon308train04831,1,1,1
hackthoon308train04832,0,1,1
hackthoon308train04833,0,1,1
hackthoon308train04834,0,0,1
hackthoon308train04835,1,0,1
hackthoon308train04836,1,0,1
hackthoon308train04837,1,0,1
hackthoon308train04838,1,1,1
hackthoon308train04839,1,1,0
hackthoon308train04840,1,1,1
hackthoon308train04841,1,0,0
hackthoon308train04842,0,1,1
hackthoon308train04843,1,1,0
hackthoon308train04844,1,0,1
hackthoon308train04845,0,1,1
hackthoon308train04846,1,0,1
hackthoon308train04847,0,1,1
hackthoon308train04848,1,1,0
hackthoon308train04849,1,1,1
hackthoon308train04850,1,1,1
hackthoon308train04851,1,0,1
hackthoon308train04852,0,1,1
hackthoon308train04853,1,1,0
hackthoon308train04854,1,0,1
hackthoon308train04855,1,1,0
hackthoon308train04856,1,1,1
hackthoon308train04857,1,0,1
hackthoon308train04858,1,0,1
hackthoon308train04859,1,1,0
hackthoon308train04860,1,1,1
hackthoon308train04861,1,1,1
hackthoon308train04862,1,0,1
hackthoon308train04863,1,1,1
hackthoon308train04864,1,0,1
hackthoon308train04865,1,1,0
hackthoon308train04866,1,1,1
hackthoon308train04867,1,0,1
hackthoon308train04868,0,1,1
hackthoon308train04869,1,1,1
hackthoon308train04870,1,1,0
hackthoon308train04871,1,1,1
hackthoon308train04872,1,1,1
hackthoon308train04873,1,1,1
hackthoon308train04874,0,1,1
hackthoon308train04875,1,1,0
hackthoon308train04876,0,1,1
hackthoon308train04877,1,0,0
hackthoon308train04878,1,0,1
hackthoon308train04879,0,1,1
hackthoon308train04880,1,1,1
hackthoon308train04881,0,1,1
hackthoon308train04882,1,1,1
hackthoon308train04883,1,0,1
hackthoon308train04884,0,1,1
hackthoon308train04885,1,1,0
hackthoon308train04886,1,1,0
hackthoon308train04887,0,1,1
hackthoon308train04888,0,1,0
hackthoon308train04889,1,0,1
hackthoon308train04890,1,0,0
hackthoon308train04891,1,1,1
hackthoon308train04892,1,1,0
hackthoon308train04893,1,0,0
hackthoon308train04894,0,0,1
hackthoon308train04895,1,1,1
hackthoon308train04896,1,1,0
hackthoon308train04897,1,0,1
hackthoon308train04898,0,1,0
hackthoon308train04899,1,1,0
hackthoon308train04900,1,1,1
hackthoon308train04901,1,0,0
hackthoon308train04902,1,0,1
hackthoon308train04903,1,1,1
hackthoon308train04904,1,1,1
hackthoon308train04905,1,0,1
hackthoon308train04906,0,0,1
hackthoon308train04907,1,0,1
hackthoon308train04908,1,0,1
hackthoon308train04909,0,1,1
hackthoon308train04910,0,0,1
hackthoon308train04911,1,0,1
hackthoon308train04912,1,1,0
hackthoon308train04913,0,0,1
hackthoon308train04914,1,0,1
hackthoon308train04915,1,1,1
hackthoon308train04916,0,1,1
hackthoon308train04917,0,1,1
hackthoon308train04918,1,1,1
hackthoon308train04919,0,0,1
hackthoon308train04920,1,0,1
hackthoon308train04921,1,1,0
hackthoon308train04922,1,1,0
hackthoon308train04923,1,1,1
hackthoon308train04924,1,0,0
hackthoon308train04925,1,0,1
hackthoon308train04926,1,1,0
hackthoon308train04927,1,0,1
hackthoon308train04928,1,1,0
hackthoon308train04929,1,1,1
hackthoon308train04930,1,1,1
hackthoon308train04931,1,1,1
hackthoon308train04932,0,1,1
hackthoon308train04933,1,1,1
hackthoon308train04934,1,0,1
hackthoon308train04935,0,1,1
hackthoon308train04936,1,1,1
hackthoon308train04937,0,1,1
hackthoon308train04938,1,1,0
hackthoon308train04939,1,1,0
hackthoon308train04940,1,1,0
hackthoon308train04941,1,0,1
hackthoon308train04942,1,1,0
hackthoon308train04943,1,1,0
hackthoon308train04944,1,0,1
hackthoon308train04945,1,0,1
hackthoon308train04946,1,1,1
hackthoon308train04947,1,1,1
hackthoon308train04948,1,1,0
hackthoon308train04949,0,1,1
hackthoon308train04950,1,1,1
hackthoon308train04951,1,1,1
hackthoon308train04952,1,1,1
hackthoon308train04953,1,1,0
hackthoon308train04954,1,1,0
hackthoon308train04955,0,0,1
hackthoon308train04956,0,1,1
hackthoon308train04957,0,1,1
hackthoon308train04958,1,1,0
hackthoon308train04959,1,0,1
hackthoon308train04960,0,1,1
hackthoon308train04961,1,1,0
hackthoon308train04962,1,1,1
hackthoon308train04963,0,1,1
hackthoon308train04964,1,1,1
hackthoon308train04965,1,1,0
hackthoon308train04966,1,1,0
hackthoon308train04967,1,1,1
hackthoon308train04968,0,1,1
hackthoon308train04969,1,1,0
hackthoon308train04970,1,1,0
hackthoon308train04971,1,1,1
hackthoon308train04972,1,1,0
hackthoon308train04973,1,1,0
hackthoon308train04974,1,1,1
hackthoon308train04975,1,1,0
hackthoon308train04976,1,1,1
hackthoon308train04977,1,0,1
hackthoon308train04978,0,1,1
hackthoon308train04979,1,1,0
hackthoon308train04980,0,1,1
hackthoon308train04981,1,0,0
hackthoon308train04982,0,1,1
hackthoon308train04983,0,1,1
hackthoon308train04984,0,1,1
hackthoon308train04985,0,1,1
hackthoon308train04986,1,0,1
hackthoon308train04987,0,0,1
hackthoon308train04988,1,1,0
hackthoon308train04989,1,1,0
hackthoon308train04990,1,0,1
hackthoon308train04991,1,1,0
hackthoon308train04992,1,1,1
hackthoon308train04993,1,1,1
hackthoon308train04994,1,0,1
hackthoon308train04995,1,0,1
hackthoon308train04996,1,0,1
hackthoon308train04997,1,1,1
hackthoon308train04998,1,0,1
hackthoon308train04999,0,1,1
hackthoon308train05000,0,1,1
hackthoon308train05001,1,0,1
hackthoon308train05002,1,1,1
hackthoon308train05003,1,1,0
hackthoon308train05004,0,1,1
hackthoon308train05005,1,1,1
hackthoon308train05006,0,1,1
hackthoon308train05007,1,0,1
hackthoon308train05008,1,1,0
hackthoon308train05009,0,1,0
hackthoon308train05010,1,0,1
hackthoon308train05011,1,1,0
hackthoon308train05012,1,1,1
hackthoon308train05013,1,0,0
hackthoon308train05014,1,1,1
hackthoon308train05015,0,1,1
hackthoon308train05016,1,0,1
hackthoon308train05017,1,1,1
hackthoon308train05018,1,1,1
hackthoon308train05019,1,1,1
hackthoon308train05020,0,1,1
hackthoon308train05021,0,1,1
hackthoon308train05022,0,1,1
hackthoon308train05023,0,1,1
hackthoon308train05024,1,0,1
hackthoon308train05025,1,1,1
hackthoon308train05026,1,0,1
hackthoon308train05027,0,1,1
hackthoon308train05028,0,1,1
hackthoon308train05029,0,1,1
hackthoon308train05030,0,0,1
hackthoon308train05031,1,1,0
hackthoon308train05032,1,0,0
hackthoon308train05033,0,1,1
hackthoon308train05034,0,1,0
hackthoon308train05035,1,1,0
hackthoon308train05036,1,1,1
hackthoon308train05037,0,0,1
hackthoon308train05038,1,0,0
hackthoon308train05039,1,0,1
hackthoon308train05040,0,0,1
hackthoon308train05041,0,1,1
hackthoon308train05042,0,1,0
hackthoon308train05043,1,1,1
hackthoon308train05044,0,1,0
hackthoon308train05045,1,0,1
hackthoon308train05046,1,1,1
hackthoon308train05047,1,1,1
hackthoon308train05048,1,0,1
hackthoon308train05049,1,1,0
hackthoon308train05050,1,0,1
hackthoon308train05051,0,1,1
hackthoon308train05052,1,1,0
hackthoon308train05053,0,1,1
hackthoon308train05054,1,1,1
hackthoon308train05055,1,0,1
hackthoon308train05056,0,1,0
hackthoon308train05057,0,1,1
hackthoon308train05058,1,0,1
hackthoon308train05059,1,0,1
hackthoon308train05060,1,0,1
hackthoon308train05061,1,1,0
hackthoon308train05062,1,1,1
hackthoon308train05063,1,1,1
hackthoon308train05064,0,1,0
hackthoon308train05065,1,1,0
hackthoon308train05066,1,0,1
hackthoon308train05067,1,1,1
hackthoon308train05068,1,0,1
hackthoon308train05069,1,1,0
hackthoon308train05070,0,1,1
hackthoon308train05071,1,1,1
hackthoon308train05072,1,1,1
hackthoon308train05073,0,1,1
hackthoon308train05074,1,1,0
hackthoon308train05075,1,0,0
hackthoon308train05076,0,1,0
hackthoon308train05077,0,1,1
hackthoon308train05078,1,0,0
hackthoon308train05079,1,1,0
hackthoon308train05080,1,0,0
hackthoon308train05081,0,1,1
hackthoon308train05082,1,1,1
hackthoon308train05083,1,1,1
hackthoon308train05084,0,1,1
hackthoon308train05085,0,1,1
hackthoon308train05086,1,1,0
hackthoon308train05087,0,1,1
hackthoon308train05088,1,1,1
hackthoon308train05089,1,1,1
hackthoon308train05090,1,1,1
hackthoon308train05091,1,1,0
hackthoon308train05092,0,0,1
hackthoon308train05093,1,1,0
hackthoon308train05094,0,1,1
hackthoon308train05095,1,0,1
hackthoon308train05096,0,1,0
hackthoon308train05097,0,1,1
hackthoon308train05098,0,1,1
hackthoon308train05099,1,0,0
hackthoon308train05100,0,1,1
hackthoon308train05101,0,1,0
hackthoon308train05102,1,1,1
hackthoon308train05103,1,0,1
hackthoon308train05104,1,1,0
hackthoon308train05105,1,1,1
hackthoon308train05106,1,0,1
hackthoon308train05107,0,1,0
hackthoon308train05108,1,0,1
hackthoon308train05109,0,1,1
hackthoon308train05110,1,0,1
hackthoon308train05111,0,1,1
hackthoon308train05112,1,0,1
hackthoon308train05113,1,1,1
hackthoon308train05114,1,1,0
hackthoon308train05115,0,1,1
hackthoon308train05116,1,0,1
hackthoon308train05117,1,1,1
hackthoon308train05118,1,1,0
hackthoon308train05119,1,0,1
hackthoon308train05120,0,1,1
hackthoon308train05121,1,0,1
hackthoon308train05122,1,1,1
hackthoon308train05123,0,1,1
hackthoon308train05124,1,1,1
hackthoon308train05125,1,1,0
hackthoon308train05126,1,1,0
hackthoon308train05127,0,1,1
hackthoon308train05128,1,1,0
hackthoon308train05129,1,0,0
hackthoon308train05130,0,1,1
hackthoon308train05131,1,1,0
hackthoon308train05132,0,0,1
hackthoon308train05133,1,1,0
hackthoon308train05134,0,1,1
hackthoon308train05135,0,1,1
hackthoon308train05136,1,1,0
hackthoon308train05137,1,1,0
hackthoon308train05138,1,1,1
hackthoon308train05139,1,0,1
hackthoon308train05140,1,0,1
hackthoon308train05141,0,1,1
hackthoon308train05142,1,0,1
hackthoon308train05143,0,1,1
hackthoon308train05144,0,1,1
hackthoon308train05145,1,0,1
hackthoon308train05146,1,0,1
hackthoon308train05147,1,1,1
hackthoon308train05148,0,1,1
hackthoon308train05149,1,1,0
hackthoon308train05150,1,0,1
hackthoon308train05151,0,0,1
hackthoon308train05152,1,1,1
hackthoon308train05153,1,1,0
hackthoon308train05154,0,1,1
hackthoon308train05155,1,1,0
hackthoon308train05156,1,1,0
hackthoon308train05157,0,1,1
hackthoon308train05158,1,1,1
hackthoon308train05159,1,0,1
hackthoon308train05160,0,0,1
hackthoon308train05161,0,1,1
hackthoon308train05162,1,0,0
hackthoon308train05163,1,0,1
hackthoon308train05164,1,0,1
hackthoon308train05165,1,1,0
hackthoon308train05166,1,0,1
hackthoon308train05167,1,0,1
hackthoon308train05168,1,1,0
hackthoon308train05169,1,0,1
hackthoon308train05170,1,0,1
hackthoon308train05171,1,0,1
hackthoon308train05172,0,1,1
hackthoon308train05173,1,0,1
hackthoon308train05174,1,1,0
hackthoon308train05175,1,0,1
hackthoon308train05176,1,0,1
hackthoon308train05177,0,1,1
hackthoon308train05178,1,1,0
hackthoon308train05179,0,0,1
hackthoon308train05180,0,1,1
hackthoon308train05181,0,1,1
hackthoon308train05182,1,1,1
hackthoon308train05183,1,0,1
hackthoon308train05184,1,1,0
hackthoon308train05185,1,1,0
hackthoon308train05186,0,1,1
hackthoon308train05187,1,1,0
hackthoon308train05188,0,1,1
hackthoon308train05189,1,0,1
hackthoon308train05190,1,0,1
hackthoon308train05191,1,1,1
hackthoon308train05192,1,1,1
hackthoon308train05193,0,1,1
hackthoon308train05194,0,1,1
hackthoon308train05195,1,1,1
hackthoon308train05196,1,0,1
hackthoon308train05197,1,0,0
hackthoon308train05198,1,1,1
hackthoon308train05199,1,1,0
hackthoon308train05200,0,1,1
hackthoon308train05201,1,1,1
hackthoon308train05202,1,1,0
hackthoon308train05203,0,1,1
hackthoon308train05204,1,1,0
hackthoon308train05205,1,1,1
hackthoon308train05206,0,1,1
hackthoon308train05207,1,1,1
hackthoon308train05208,0,1,1
hackthoon308train05209,1,0,1
hackthoon308train05210,1,1,1
hackthoon308train05211,1,1,1
hackthoon308train05212,1,1,0
hackthoon308train05213,1,1,1
hackthoon308train05214,1,0,1
hackthoon308train05215,0,1,1
hackthoon308train05216,0,1,1
hackthoon308train05217,1,1,0
hackthoon308train05218,1,0,1
hackthoon308train05219,1,1,0
hackthoon308train05220,1,0,1
hackthoon308train05221,1,1,1
hackthoon308train05222,0,1,1
hackthoon308train05223,1,1,0
hackthoon308train05224,1,0,1
hackthoon308train05225,1,0,1
hackthoon308train05226,1,1,0
hackthoon308train05227,1,0,1
hackthoon308train05228,1,1,0
hackthoon308train05229,0,1,1
hackthoon308train05230,1,0,0
hackthoon308train05231,1,1,0
hackthoon308train05232,0,1,0
hackthoon308train05233,0,1,0
hackthoon308train05234,0,1,1
hackthoon308train05235,1,1,0
hackthoon308train05236,1,1,1
hackthoon308train05237,1,0,1
hackthoon308train05238,1,1,0
hackthoon308train05239,1,1,0
hackthoon308train05240,1,1,1
hackthoon308train05241,1,1,0
hackthoon308train05242,0,1,1
hackthoon308train05243,0,1,1
hackthoon308train05244,0,1,1
hackthoon308train05245,1,1,1
hackthoon308train05246,1,1,0
hackthoon308train05247,0,1,1
hackthoon308train05248,1,1,0
hackthoon308train05249,1,1,1
hackthoon308train05250,0,1,1
hackthoon308train05251,0,1,0
hackthoon308train05252,0,1,1
hackthoon308train05253,1,0,1
hackthoon308train05254,1,0,1
hackthoon308train05255,1,1,1
hackthoon308train05256,1,1,1
hackthoon308train05257,1,1,0
hackthoon308train05258,1,1,0
hackthoon308train05259,1,0,1
hackthoon308train05260,0,1,1
hackthoon308train05261,1,0,1
hackthoon308train05262,1,1,1
hackthoon308train05263,1,0,1
hackthoon308train05264,1,1,1
hackthoon308train05265,1,1,1
hackthoon308train05266,1,1,0
hackthoon308train05267,0,1,1
hackthoon308train05268,1,0,1
hackthoon308train05269,1,0,1
hackthoon308train05270,1,0,1
hackthoon308train05271,1,1,0
hackthoon308train05272,1,1,1
hackthoon308train05273,1,0,1
hackthoon308train05274,1,0,1
